complexity,effort,size,doc_density,maintainability,has_bug,source_dataset
1.0,150.57,4,0.0,74.82,0,jm1
2.0,807.02,10,0.0,63.61,0,jm1
2.0,846.49,10,0.0,63.34,0,jm1
2.0,846.49,11,0.0,62.43,0,jm1
2.0,556.83,12,0.0,61.78,0,jm1
6.0,20332.36,54,0.0,41.19,0,jm1
3.0,2021.66,18,0.0,55.55,0,jm1
1.0,220.72,9,0.0,64.75,0,jm1
3.0,1097.38,11,0.0,62.04,0,jm1
2.0,1231.08,20,0.0,55.26,0,jm1
1.0,641.8,12,0.0,61.36,0,jm1
1.0,428.1,10,0.0,64.26,0,jm1
1.0,87.17,6,0.0,72.09,0,jm1
3.0,2274.31,22,0.0,53.81,0,jm1
3.0,1489.0,14,0.0,59.59,0,jm1
3.0,6180.62,32,0.125,49.06,0,jm1
4.0,2020.47,19,0.0,55.42,0,jm1
3.0,1873.84,19,0.0,55.43,0,jm1
5.0,3584.45,25,0.0,51.85,0,jm1
3.0,1172.59,14,0.0,59.59,0,jm1
2.0,259.81,6,0.0,69.66,0,jm1
3.0,933.47,12,0.0,61.53,0,jm1
7.0,17296.46,68,0.14814814814814814,38.09,0,jm1
2.0,370.29,4,0.0,73.59,0,jm1
2.0,139.81,4,0.0,74.92,0,jm1
1.0,670.91,15,0.0,58.7,0,jm1
8.0,38294.49,97,0.13580246913580246,32.59,0,jm1
5.0,27263.85,68,0.09803921568627451,38.8,0,jm1
1.0,177.62,4,0.0,74.32,0,jm1
3.0,1468.79,19,0.0,56.14,0,jm1
3.0,3942.14,28,0.0,50.65,0,jm1
3.0,3025.72,25,0.0,52.16,0,jm1
6.0,7948.87,26,0.0,49.37,0,jm1
4.0,6529.13,26,0.0,50.46,0,jm1
5.0,6918.03,24,0.0,50.29,0,jm1
3.0,37904.77,49,0.0,40.98,0,jm1
3.0,2747.01,24,0.0,52.7,0,jm1
3.0,3531.87,26,0.0,51.44,0,jm1
3.0,1383.02,19,0.0,56.03,0,jm1
3.0,2481.67,24,0.0,52.87,0,jm1
7.0,8898.52,40,0.0,44.5,0,jm1
4.0,19943.94,52,0.15555555555555556,40.75,0,jm1
2.0,956.47,14,0.0,59.91,0,jm1
4.0,3196.3,18,0.0,55.6,0,jm1
8.0,19261.03,51,0.024390243902439025,41.53,0,jm1
2.0,166.52,4,0.0,74.38,0,jm1
4.0,4519.05,28,0.0,50.15,0,jm1
6.0,9519.28,44,0.075,44.25,0,jm1
3.0,2575.32,23,0.0,53.16,0,jm1
3.0,1529.25,16,0.0,57.71,0,jm1
2.0,125.47,5,0.0,72.58,0,jm1
3.0,1601.27,23,0.23529411764705882,54.3,0,jm1
3.0,1479.06,14,0.0,59.33,0,jm1
1.0,199.32,9,0.0,66.97,0,jm1
4.0,10484.56,37,0.037037037037037035,46.31,0,jm1
6.0,6187.36,20,0.0,53.85,0,jm1
6.0,8855.41,19,0.0,54.14,0,jm1
3.0,732.92,12,0.0,62.59,0,jm1
3.0,2116.24,12,0.0,61.47,0,jm1
3.0,732.92,13,0.0,61.83,0,jm1
5.0,23414.96,62,0.11764705882352941,38.96,0,jm1
18.0,278742.94,196,0.022857142857142857,21.61,0,jm1
19.0,109975.22,106,0.06329113924050633,29.46,0,jm1
23.0,438109.78,284,0.4444444444444444,18.99,0,jm1
35.0,861278.67,531,0.3707093821510298,8.28,0,jm1
11.0,43855.75,137,0.4051724137931034,30.03,0,jm1
12.0,47667.85,135,0.4017857142857143,30.05,0,jm1
5.0,6009.28,30,0.0,48.78,0,jm1
3.0,5720.02,32,0.10526315789473684,47.69,0,jm1
3.0,5696.92,33,0.14814814814814814,47.56,0,jm1
4.0,7641.91,52,0.16666666666666666,42.27,0,jm1
3.0,369.2,14,0.1111111111111111,61.19,0,jm1
5.0,14611.66,61,0.12,39.7,0,jm1
4.0,1024.21,17,0.08333333333333333,56.97,0,jm1
1.0,236.83,4,0.0,74.32,0,jm1
5.0,17860.72,34,0.0,46.15,0,jm1
1.0,269.85,7,0.0,68.11,0,jm1
1.0,171.53,6,0.0,70.5,0,jm1
22.0,78539.39,126,0.24107142857142858,29.24,0,jm1
16.0,43747.0,127,0.32727272727272727,30.95,0,jm1
7.0,10626.06,61,0.4,41.53,0,jm1
10.0,128709.04,171,0.4485294117647059,26.88,0,jm1
71.0,8255889.43,715,0.1073345259391771,0.0,0,jm1
19.0,427818.05,250,0.3015075376884422,18.67,0,jm1
6.0,44364.16,77,0.18840579710144928,37.03,0,jm1
19.0,87317.89,79,0.24193548387096775,33.46,0,jm1
4.0,50202.34,57,0.1111111111111111,38.11,0,jm1
7.0,12886.65,63,0.12,39.46,0,jm1
1.0,31.02,3,0.0,81.12,0,jm1
2.0,493.31,10,0.0,64.87,0,jm1
4.0,9526.62,27,0.0,49.68,0,jm1
3.0,1247.05,12,0.0,61.27,0,jm1
3.0,956.57,25,0.38095238095238093,54.44,0,jm1
6.0,12459.65,37,0.0,45.94,0,jm1
3.0,956.57,24,0.35,54.83,0,jm1
2.0,5694.85,24,0.0,50.91,0,jm1
4.0,1770.86,18,0.0,55.39,0,jm1
2.0,1069.68,9,0.0,64.12,0,jm1
4.0,13716.72,42,0.03333333333333333,45.04,0,jm1
1.0,1241.57,10,0.0,62.87,0,jm1
3.0,3154.67,19,0.0,54.65,0,jm1
3.0,6107.61,3,0.0,70.76,0,jm1
11.0,21378.61,83,0.13333333333333333,35.88,1,kc1
8.0,11436.73,46,0.05128205128205128,42.44,1,kc1
3.0,2381.95,25,0.0,52.25,1,kc1
3.0,6423.73,43,0.05405405405405406,44.67,1,kc1
6.0,11596.34,48,0.046511627906976744,42.38,1,kc1
12.0,33061.94,69,0.046153846153846156,36.68,1,kc1
6.0,12069.0,47,0.046511627906976744,42.61,1,kc1
7.0,14278.39,48,0.045454545454545456,42.05,1,kc1
9.0,21261.63,58,0.038461538461538464,39.23,1,kc1
6.0,15808.22,65,0.06896551724137931,39.31,1,kc1
11.0,45222.23,116,0.13725490196078433,30.87,1,kc1
4.0,3953.7,24,0.0,51.56,1,kc1
19.0,36434.54,77,0.10294117647058823,34.62,1,kc1
1.0,163.12,9,0.0,67.37,1,kc1
2.0,1040.96,16,0.0,57.48,1,kc1
7.0,44757.43,93,0.05333333333333334,33.88,1,kc1
1.0,1454.65,23,0.0,52.74,1,kc1
1.0,286.12,30,0.0,54.1,1,kc1
1.0,4212.0,30,0.0,53.41,1,kc1
3.0,6889.27,35,0.0,46.84,1,kc1
4.0,3145.3,25,0.0,52.39,1,kc1
7.0,2307.76,20,0.0,54.0,1,kc1
14.0,49320.73,119,0.23423423423423423,30.4,1,kc1
4.0,5182.54,35,0.0,47.86,1,kc1
4.0,4853.18,33,0.0,48.66,1,kc1
2.0,592.07,17,0.0,59.12,1,kc1
3.0,9661.93,44,0.05,44.27,1,kc1
15.0,34029.33,84,0.0,34.09,1,kc1
3.0,10838.4,56,0.06521739130434782,41.25,1,kc1
3.0,21346.25,58,0.041666666666666664,40.07,1,kc1
7.0,21062.86,78,0.05714285714285714,36.25,1,kc1
8.0,39470.86,75,0.07352941176470588,36.09,1,kc1
1.0,253.69,12,0.14285714285714285,63.15,1,kc1
1.0,253.69,11,0.14285714285714285,63.97,1,kc1
10.0,26476.59,69,0.11475409836065574,37.36,1,kc1
5.0,5016.67,39,0.029411764705882353,46.18,1,kc1
5.0,5594.49,53,0.0,42.37,1,kc1
5.0,5344.61,52,0.0,42.74,1,kc1
2.0,4124.97,30,0.07692307692307693,49.87,1,kc1
3.0,2805.82,27,0.0,50.19,1,kc1
7.0,6323.86,47,0.0,43.54,1,kc1
7.0,6755.1,49,0.0,42.97,1,kc1
1.0,150.57,7,0.0,69.52,1,kc1
12.0,18860.59,66,0.06779661016949153,37.94,1,kc1
1.0,666.77,14,0.2222222222222222,60.34,1,kc1
3.0,2757.59,29,0.0,50.34,1,kc1
1.0,121.08,6,0.0,71.09,1,kc1
1.0,738.4,12,0.0,61.28,1,kc1
7.0,9342.72,38,0.0,45.23,1,kc1
16.0,60862.61,132,0.06481481481481481,28.4,1,kc1
4.0,4935.43,26,0.0,50.24,1,kc1
5.0,13042.34,56,0.02040816326530612,40.22,1,kc1
1.0,2265.23,21,0.0,53.08,1,kc1
6.0,9619.48,43,0.0,44.61,1,kc1
4.0,1954.18,12,0.0,59.82,1,kc1
1.0,593.95,11,0.0,63.18,1,kc1
2.0,2284.41,26,0.0,51.33,1,kc1
11.0,47016.12,80,0.029411764705882353,34.5,1,kc1
8.0,26025.75,63,0.037037037037037035,38.46,1,kc1
2.0,1123.8,10,0.0,64.32,1,kc1
2.0,723.9,9,0.0,64.13,1,kc1
5.0,9158.6,35,0.03333333333333333,47.07,1,kc1
1.0,231.28,9,0.0,65.28,1,kc1
2.0,1880.19,16,0.0,58.51,1,kc1
1.0,105.28,5,0.0,74.48,1,kc1
1.0,500.08,16,0.08333333333333333,59.32,1,kc1
1.0,58.95,4,0.0,77.68,1,kc1
2.0,304.49,12,0.2,62.55,1,kc1
2.0,388.55,8,0.0,66.94,1,kc1
1.0,23.22,4,0.0,79.28,1,kc1
2.0,831.38,14,0.08333333333333333,60.15,1,kc1
3.0,4031.36,56,0.13157894736842105,42.34,1,kc1
2.0,2280.63,30,0.0,50.73,1,kc1
8.0,33247.47,52,0.0,39.37,1,kc1
6.0,10553.84,41,0.0,44.7,1,kc1
1.0,0.0,4,0.5,86.73,1,kc1
1.0,355.53,15,0.2,60.16,1,kc1
1.0,367.69,9,0.0,64.83,1,kc1
1.0,72.0,5,0.0,74.95,1,kc1
1.0,2008.94,25,0.07142857142857142,51.94,1,kc1
1.0,0.0,45,0.0,63.8,1,kc1
1.0,12.0,4,0.0,80.41,1,kc1
3.0,4490.66,23,0.05263157894736842,52.38,1,kc1
1.0,566.52,14,0.0,59.95,1,kc1
2.0,1504.29,18,0.0,56.99,1,kc1
4.0,8265.25,40,0.03125,45.35,1,kc1
3.0,5143.96,24,0.05263157894736842,51.49,1,kc1
6.0,10902.2,52,0.06521739130434782,41.97,1,kc1
1.0,207.22,11,0.0,65.14,1,kc1
6.0,6863.63,23,0.0,51.7,1,kc1
8.0,31758.83,38,0.037037037037037035,43.1,1,kc1
15.0,116258.98,113,0.053763440860215055,28.39,1,kc1
1.0,409.16,8,0.0,65.98,1,kc1
6.0,18609.99,38,0.0,44.06,1,kc1
13.0,48144.92,47,0.0,39.96,1,kc1
1.0,304.72,8,0.0,67.67,1,kc1
1.0,17.41,4,0.0,79.28,1,kc1
3.0,1981.69,15,0.0,57.76,1,kc1
5.0,4615.62,38,0.0,47.44,1,kc1
12.0,26321.9,48,0.05,40.77,1,kc1
15.0,68641.45,70,0.0,35.18,1,kc1
5.0,14439.1,23,0.0,50.01,1,kc1
8.0,14002.37,27,0.0,47.8,1,kc1
1.0,444.89,10,0.0,63.93,1,kc1
1.0,1594.5,13,0.18181818181818182,59.25,1,kc1
8.0,8017.24,23,0.0,50.06,1,kc1
4.0,1605.84,11,0.0,61.23,1,kc1
2.0,1425.51,9,0.0,63.05,1,kc1
3.0,1408.1,11,0.0,60.74,1,kc1
8.0,19385.15,49,0.07894736842105263,40.79,1,kc1
11.0,94805.86,53,0.0,37.59,1,kc1
5.0,8794.04,21,0.0,52.13,1,kc1
4.0,3829.05,16,0.0,54.76,1,kc1
5.0,16984.95,22,0.0,50.21,1,kc1
5.0,18012.97,24,0.0,49.19,1,kc1
6.0,13013.89,27,0.0,48.06,1,kc1
5.0,8714.36,27,0.0,49.82,1,kc1
9.0,43599.82,39,0.0,42.44,1,kc1
3.0,1930.48,16,0.0,56.24,1,kc1
4.0,5231.08,19,0.0,53.16,1,kc1
16.0,40253.51,66,0.021739130434782608,35.71,1,kc1
2.0,586.15,12,0.0,62.81,1,kc1
5.0,6002.83,19,0.0,53.04,1,kc1
3.0,2917.3,9,0.0,62.43,1,kc1
4.0,3462.31,29,0.0,49.76,1,kc1
27.0,80852.59,286,0.18181818181818182,18.49,1,kc1
3.0,3595.9,26,0.0,51.12,1,kc1
11.0,17326.76,64,0.03333333333333333,38.26,1,kc1
4.0,5473.17,47,0.05,44.46,1,kc1
9.0,22125.51,107,0.13414634146341464,33.2,1,kc1
9.0,20664.58,107,0.13580246913580246,33.36,1,kc1
5.0,10515.73,74,0.16363636363636364,38.51,1,kc1
4.0,3694.35,37,0.1,47.45,1,kc1
7.0,12478.8,79,0.09230769230769231,37.01,1,kc1
15.0,54519.67,134,0.10891089108910891,28.78,1,kc1
4.0,14440.71,55,0.075,40.83,1,kc1
3.0,3356.19,22,0.0625,53.18,1,kc1
3.0,5273.72,22,0.058823529411764705,52.72,1,kc1
3.0,182.48,8,0.0,68.96,1,kc1
18.0,107551.84,151,0.024390243902439025,25.92,1,kc1
1.0,4.75,2,0.0,88.56,1,kc1
1.0,23.22,2,0.0,85.84,1,kc1
13.0,59984.29,70,0.034482758620689655,35.22,1,kc1
1.0,49.13,4,0.0,77.68,1,kc1
1.0,38.77,2,0.0,84.96,1,kc1
1.0,694.29,27,0.35714285714285715,53.32,1,kc1
1.0,4461.99,57,0.045454545454545456,41.73,1,kc1
1.0,90.0,7,0.0,69.85,1,kc1
1.0,94.75,7,0.0,71.61,1,kc1
2.0,852.58,16,0.0,58.95,1,kc1
1.0,109.62,11,0.0,66.21,1,kc1
2.0,424.63,8,0.0,67.44,1,kc1
14.0,126141.8,62,0.0,34.66,1,kc1
4.0,5682.93,39,0.02857142857142857,46.36,1,kc1
13.0,95460.74,165,0.16417910447761194,26.47,1,kc1
3.0,4914.15,45,0.3055555555555556,45.29,1,kc1
1.0,0.0,3,0.0,89.46,1,kc1
2.0,1797.96,21,0.0,53.76,1,kc1
1.0,1857.56,23,0.0,52.51,1,kc1
1.0,377.68,12,0.0,62.38,1,kc1
7.0,9110.4,44,0.05405405405405406,43.51,1,kc1
4.0,1049.14,17,0.0,57.68,1,kc1
5.0,6458.35,40,0.0,45.67,1,kc1
13.0,51144.16,179,0.15483870967741936,25.65,1,kc1
8.0,17957.52,92,0.0625,34.57,1,kc1
1.0,325.25,14,0.0,60.61,1,kc1
8.0,17214.99,92,0.05063291139240506,34.73,1,kc1
4.0,8053.51,64,0.21052631578947367,39.95,1,kc1
16.0,98179.22,184,0.16463414634146342,24.18,1,kc1
4.0,1031.42,17,0.0,57.94,1,kc1
5.0,5989.62,38,0.0,46.22,1,kc1
1.0,39.3,6,0.0,73.83,1,kc1
4.0,4409.92,41,0.0,45.9,1,kc1
1.0,12.19,13,0.0,67.09,1,kc1
4.0,1076.02,20,0.0,55.9,1,kc1
5.0,10325.25,50,0.044444444444444446,42.69,1,kc1
1.0,1098.08,17,0.0,56.63,1,kc1
6.0,9619.48,41,0.0,45.06,1,kc1
4.0,3472.18,29,0.0,50.44,1,kc1
8.0,30162.15,125,0.17757009345794392,30.55,1,kc1
5.0,8820.26,42,0.0,44.62,1,kc1
3.0,1518.63,14,0.0,58.98,1,kc1
1.0,31.02,9,0.0,70.71,1,kc1
2.0,379.46,11,0.0,62.76,1,kc1
3.0,6991.99,35,0.13333333333333333,46.74,1,kc1
2.0,183.06,7,0.0,70.5,1,kc1
5.0,9196.23,34,0.0,47.08,1,kc1
4.0,4564.69,24,0.0,52.43,1,kc1
4.0,5974.42,35,0.034482758620689655,47.32,1,kc1
4.0,14339.44,48,0.0,42.9,1,kc1
7.0,10906.35,61,0.06,39.29,1,kc1
1.0,273.43,20,0.0625,57.12,1,kc1
1.0,138.77,10,0.125,65.84,1,kc1
5.0,5971.91,38,0.0,46.19,1,kc1
2.0,1015.79,15,0.0,59.12,1,kc1
1.0,119.59,6,0.25,71.68,1,kc1
1.0,60.0,6,0.0,73.23,1,kc1
6.0,16084.69,50,0.046511627906976744,41.79,1,kc1
1.0,1062.75,17,0.0,57.19,1,kc1
2.0,1619.78,20,0.07142857142857142,54.93,1,kc1
1.0,355.35,8,0.0,66.99,1,kc1
5.0,1423.11,20,0.0,54.32,1,kc1
7.0,4843.41,36,0.0,47.21,1,kc1
1.0,3942.93,27,0.0,49.52,1,kc1
3.0,933.33,13,0.0,60.95,1,kc1
6.0,19613.39,78,0.013888888888888888,35.12,1,kc1
7.0,23269.16,84,0.012658227848101266,34.14,1,kc1
8.0,49456.13,99,0.06593406593406594,32.95,1,kc1
3.0,1462.35,25,0.05263157894736842,53.13,1,kc1
14.0,48369.03,97,0.022222222222222223,32.33,1,kc1
16.0,41638.64,95,0.0,32.45,1,kc1
14.0,58255.33,132,0.09090909090909091,28.7,1,kc1
4.0,22882.74,61,0.0,38.94,1,kc1
1.0,150.57,8,0.0,68.26,1,kc1
5.0,6102.99,55,0.0,41.88,1,kc1
4.0,20116.66,57,0.0,39.9,1,kc1
13.0,14362.87,51,0.06382978723404255,41.02,1,kc1
7.0,32835.61,93,0.08,33.88,1,kc1
1.0,2425.5,29,0.0,49.1,1,kc1
16.0,66290.05,112,0.0,30.05,1,kc1
22.0,90061.35,152,0.029850746268656716,25.07,1,kc1
4.0,3238.55,25,0.0,50.96,1,kc1
11.0,25571.05,78,0.1044776119402985,35.4,1,kc1
5.0,4401.18,35,0.10714285714285714,47.31,1,kc1
3.0,124.57,12,0.0,64.17,1,kc1
2.0,1584.53,19,0.0,56.36,1,kc1
3.0,944.22,19,0.0,57.19,1,kc1
2.0,691.79,15,0.1111111111111111,59.23,1,kc1
28.0,77990.66,217,0.08947368421052632,20.59,1,kc1
27.0,130658.97,150,0.05042016806722689,24.76,1,kc1
3.0,4498.32,30,0.0,49.46,1,kc1
1.0,1382.33,15,0.0,58.73,1,kc1
1.0,0.0,41,0.0,64.68,1,kc1
3.0,1890.85,25,0.0,52.74,1,kc1
8.0,6517.36,15,0.0,55.18,1,kc1
13.0,33184.0,56,0.046511627906976744,38.31,1,kc1
2.0,870.87,20,0.09090909090909091,56.46,1,kc1
2.0,2194.79,9,0.0,63.12,1,kc1
25.0,123803.5,145,0.03571428571428571,25.34,1,kc1
4.0,4738.27,34,0.0,48.73,1,kc1
1.0,1554.11,12,0.0,60.49,1,kc1
5.0,5074.74,24,0.0,51.67,1,kc1
6.0,10932.56,74,0.18181818181818182,38.27,1,kc1
1.0,3165.56,36,0.3793103448275862,48.64,1,kc1
2.0,209.28,7,0.0,68.86,1,kc1
1.0,110.95,7,0.0,69.9,1,kc1
1.0,100.81,6,0.0,72.2,1,kc1
5.0,10911.35,55,0.06521739130434782,41.17,1,kc1
1.0,321.25,21,0.2857142857142857,57.17,1,kc1
3.0,620.0,17,0.0,58.1,1,kc1
3.0,905.08,19,0.0,56.98,1,kc1
3.0,2202.02,22,0.125,54.1,1,kc1
3.0,4534.29,40,0.06451612903225806,46.06,1,kc1
2.0,298.63,15,0.2727272727272727,61.58,1,kc1
5.0,10524.82,27,0.0,48.6,1,kc1
1.0,693.88,35,0.6923076923076923,51.3,1,kc1
2.0,3291.0,30,0.0,48.86,1,kc1
1.0,264.0,12,0.0,62.71,1,kc1
1.0,55.21,22,0.0,58.67,1,kc1
5.0,7472.51,40,0.0,45.28,1,kc1
16.0,67213.15,176,0.174496644295302,25.11,1,kc1
13.0,39004.08,132,0.21428571428571427,29.27,1,kc1
13.0,22482.47,101,0.0851063829787234,32.81,1,kc1
1.0,312.55,7,0.0,68.18,1,kc1
1.0,411.19,11,0.0,63.42,1,kc1
2.0,776.91,16,0.0,59.08,1,kc1
2.0,5796.41,38,0.12903225806451613,46.72,1,kc1
5.0,7411.68,50,0.08888888888888889,42.71,1,kc1
1.0,8.0,4,0.0,80.41,1,kc1
6.0,19167.59,60,0.0,39.45,1,kc1
8.0,12417.08,63,0.01818181818181818,39.62,1,kc1
11.0,22222.67,72,0.03225806451612903,37.49,1,kc1
6.0,17523.69,57,0.04,39.51,1,kc1
16.0,18211.24,82,0.025974025974025976,34.79,1,kc1
45.0,234743.54,288,0.033210332103321034,14.26,1,kc1
9.0,34646.7,96,0.07865168539325842,33.2,1,kc1
18.0,16513.25,68,0.15873015873015872,36.4,1,kc1
11.0,43431.19,84,0.057971014492753624,34.3,1,kc1
2.0,474.89,20,0.625,58.26,1,kc1
12.0,29746.87,72,0.1016949152542373,36.14,1,kc1
1.0,1102.5,16,0.0,57.88,1,kc1
5.0,13396.54,40,0.0,44.57,1,kc1
1.0,1208.47,12,0.0,60.4,1,kc1
1.0,1208.47,11,0.0,61.23,1,kc1
8.0,51502.32,50,0.0,39.66,1,kc1
2.0,879.88,25,0.1,53.63,1,kc1
1.0,38.77,4,0.0,78.4,1,kc1
12.0,65087.11,220,0.23655913978494625,22.91,1,kc1
1.0,1857.56,22,0.0,52.93,1,kc1
6.0,24784.89,89,0.11764705882352941,35.53,1,kc1
1.0,945.06,15,0.0,58.47,1,kc1
7.0,61212.81,100,0.022727272727272728,31.92,1,kc1
1.0,310.84,12,0.0,63.56,1,kc1
7.0,11401.84,72,0.17857142857142858,38.29,1,kc1
1.0,687.42,23,0.0,53.78,1,kc1
18.0,63607.25,140,0.06060606060606061,27.22,1,kc1
17.0,71598.78,162,0.2348993288590604,26.38,1,kc1
1.0,2347.15,33,0.1111111111111111,49.92,1,kc1
13.0,33183.4,82,0.0273972602739726,35.16,1,kc1
10.0,56980.83,73,0.0,35.93,1,kc1
18.0,107760.09,109,0.010638297872340425,29.28,1,kc1
5.0,13079.79,61,0.20408163265306123,39.99,1,kc1
27.0,159215.89,153,0.014388489208633094,24.08,1,kc1
1.0,1895.83,33,0.04,49.15,1,kc1
1.0,166.52,10,0.0,65.28,1,kc1
4.0,13919.45,81,0.25806451612903225,37.15,1,kc1
11.0,38352.97,97,0.125,33.47,1,kc1
1.0,8.0,3,0.0,83.13,1,kc1
9.0,53155.21,75,0.018867924528301886,35.19,1,kc1
17.0,58603.66,98,0.0,31.36,1,kc1
14.0,40708.58,119,0.22115384615384615,31.03,1,kc1
5.0,8891.64,35,0.0,47.29,1,kc1
12.0,44415.05,116,0.020202020202020204,29.6,1,kc1
26.0,156823.6,205,0.05,21.55,1,kc1
1.0,82.35,5,0.0,74.19,0,kc1
1.0,220.91,12,0.0,63.72,0,kc1
1.0,414.05,13,0.0,61.26,0,kc1
1.0,0.0,4,0.0,86.73,0,kc1
1.0,753.86,13,0.0,61.48,0,kc1
3.0,1888.7,16,0.0,57.39,0,kc1
1.0,737.24,16,0.0,58.53,0,kc1
6.0,4697.06,35,0.037037037037037035,47.19,0,kc1
2.0,708.49,14,0.0,60.11,0,kc1
4.0,7677.16,40,0.0,45.71,0,kc1
4.0,5663.36,38,0.1,46.17,0,kc1
2.0,2898.93,26,0.0,51.62,0,kc1
2.0,1393.33,15,0.0,58.8,0,kc1
1.0,2139.43,21,0.0,54.79,0,kc1
1.0,319.72,11,0.0,64.38,0,kc1
2.0,720.0,17,0.0,58.65,0,kc1
10.0,14573.21,56,0.07692307692307693,40.1,0,kc1
5.0,11291.12,59,0.07547169811320754,40.72,0,kc1
12.0,42021.08,120,0.07964601769911504,30.23,0,kc1
3.0,2114.77,23,0.05,53.35,0,kc1
3.0,2114.77,22,0.05263157894736842,53.77,0,kc1
2.0,4095.2,31,0.045454545454545456,48.13,0,kc1
1.0,780.61,13,0.0,60.33,0,kc1
1.0,1459.6,17,0.0,56.25,0,kc1
4.0,10369.98,32,0.0,46.15,0,kc1
1.0,1619.04,17,0.0,55.77,0,kc1
7.0,22758.88,74,0.09090909090909091,37.44,0,kc1
3.0,1731.04,23,0.0,54.24,0,kc1
2.0,2015.11,20,0.0,55.31,0,kc1
2.0,965.81,13,0.0,61.21,0,kc1
2.0,4075.46,30,0.07692307692307693,49.71,0,kc1
6.0,10434.98,38,0.0,45.47,0,kc1
5.0,15578.6,55,0.038461538461538464,41.63,0,kc1
3.0,2576.83,24,0.0,52.8,0,kc1
9.0,8184.35,36,0.030303030303030304,46.03,0,kc1
25.0,125808.33,210,0.05789473684210526,20.9,0,kc1
1.0,134.92,7,0.0,69.86,0,kc1
1.0,99.66,8,0.0,68.96,0,kc1
2.0,3826.19,23,0.0,52.74,0,kc1
1.0,355.35,9,0.0,65.87,0,kc1
5.0,8458.55,34,0.0,46.6,0,kc1
1.0,289.36,9,0.0,66.03,0,kc1
11.0,16252.03,63,0.07142857142857142,38.78,0,kc1
1.0,124.54,7,0.0,70.1,0,kc1
2.0,3363.54,28,0.0,50.24,0,kc1
1.0,601.71,14,0.1,60.74,0,kc1
4.0,3426.62,29,0.0,49.49,0,kc1
8.0,9259.3,41,0.02857142857142857,44.58,0,kc1
1.0,2057.13,18,0.0,56.37,0,kc1
1.0,252.0,14,0.0,61.39,0,kc1
1.0,194.18,11,0.0,64.47,0,kc1
1.0,17.41,6,0.0,75.43,0,kc1
2.0,814.57,18,0.0,57.62,0,kc1
1.0,0.0,2,0.0,93.3,0,kc1
5.0,10202.14,43,0.0,44.24,0,kc1
1.0,5.8,8,0.0,72.71,0,kc1
1.0,5.8,10,0.0,70.6,0,kc1
1.0,18.09,5,0.0,75.81,0,kc1
1.0,90.0,7,0.0,70.53,0,kc1
1.0,18.09,3,0.0,80.65,0,kc1
1.0,230.63,13,0.0,62.68,0,kc1
1.0,7.75,11,0.0,68.81,0,kc1
1.0,13.93,4,0.0,78.72,0,kc1
2.0,9507.73,39,0.03125,44.62,0,kc1
1.0,4.75,4,0.0,81.99,0,kc1
1.0,18.09,4,0.0,77.93,0,kc1
1.0,18.09,2,0.0,84.49,0,kc1
1.0,252.47,10,0.0,65.45,0,kc1
1.0,1128.06,20,0.0,54.6,0,kc1
1.0,230.63,14,0.0,61.98,0,kc1
1.0,67.38,13,0.0,64.87,0,kc1
1.0,64.76,15,0.0,62.9,0,kc1
1.0,157.89,24,0.0,57.35,0,kc1
3.0,2097.29,19,0.0,55.22,0,kc1
1.0,1069.68,17,0.0,57.0,0,kc1
9.0,20176.5,63,0.07407407407407407,38.28,0,kc1
1.0,79.25,6,0.0,72.38,0,kc1
1.0,60.0,9,0.0,69.39,0,kc1
1.0,60.0,10,0.0,68.39,0,kc1
9.0,26954.95,87,0.0641025641025641,34.95,0,kc1
6.0,16398.39,51,0.0425531914893617,42.17,0,kc1
14.0,44593.23,88,0.06329113924050633,33.94,0,kc1
6.0,18709.51,59,0.058823529411764705,40.03,0,kc1
7.0,10466.11,56,0.0,41.13,0,kc1
2.0,592.07,16,0.0,59.7,0,kc1
2.0,736.09,18,0.0,58.04,0,kc1
1.0,44.92,7,0.0,71.97,0,kc1
1.0,54.0,8,0.0,70.14,0,kc1
2.0,809.7,14,0.0,60.42,0,kc1
2.0,548.26,17,0.0,59.16,0,kc1
1.0,174.4,9,0.3333333333333333,67.37,0,kc1
2.0,408.69,14,0.0,61.89,0,kc1
2.0,406.12,17,0.0,59.71,0,kc1
9.0,11773.96,49,0.045454545454545456,42.25,0,kc1
2.0,813.86,13,0.0,60.61,0,kc1
1.0,17.41,2,0.0,85.84,0,kc1
1.0,90.0,6,0.0,73.78,0,kc1
1.0,12.0,2,0.0,86.98,0,kc1
4.0,3472.18,28,0.0,50.77,0,kc1
3.0,2391.62,23,0.1,53.21,0,kc1
1.0,27.14,4,0.0,77.93,0,kc1
1.0,0.0,4,0.0,84.62,0,kc1
2.0,7209.3,35,0.0,45.98,0,kc1
1.0,99.85,4,0.0,76.54,0,kc1
3.0,5624.8,47,0.175,44.36,0,kc1
1.0,60.0,4,0.0,77.07,0,kc1
5.0,5266.05,41,0.02631578947368421,45.31,0,kc1
5.0,8293.01,41,0.02631578947368421,44.3,0,kc1
5.0,11784.37,53,0.0,40.76,0,kc1
4.0,3632.76,15,0.0,57.43,0,kc1
2.0,1962.54,14,0.0,58.96,0,kc1
9.0,16898.58,82,0.0,35.82,0,kc1
5.0,5574.06,41,0.02564102564102564,45.22,0,kc1
6.0,13409.92,60,0.07407407407407407,40.01,0,kc1
1.0,337.59,12,0.25,63.3,0,kc1
